=== ACC-SESSION-COUNTER — MacBook LAN probe during G-GEAR gateway kill/restart ===
branch: chore/t20-disconnect-reconnect-evidence (d52ee8c, RECONNECT_DELAY=2.0)
godot play PID: 89495 (started 09:51:35)
target: http://192.168.3.85:8000/health
probe: 1Hz, 180s (covers G-GEAR kill+restart cycle)
start: 2026-04-19 21:21:32 JST
--- begin probe ---
21:22:52.255 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:22:53.305 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:22:54.368 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:22:55.437 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:22:56.500 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:22:57.565 CONN_TIMEOUT
21:22:59.607 CONN_TIMEOUT
21:23:01.638 CONN_TIMEOUT
21:23:03.670 CONN_TIMEOUT
21:23:05.703 CONN_TIMEOUT
21:23:07.738 CONN_TIMEOUT
21:23:09.771 CONN_TIMEOUT
21:23:11.798 CONN_TIMEOUT
21:23:13.832 CONN_TIMEOUT
21:23:15.867 CONN_TIMEOUT
21:23:17.898 CONN_TIMEOUT
21:23:19.927 CONN_TIMEOUT
21:23:21.961 CONN_TIMEOUT
21:23:23.999 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":0}
21:23:25.063 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":0}
21:23:26.107 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":0}
21:23:27.150 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":0}
21:23:28.190 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":0}
21:23:29.251 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":0}
21:23:30.298 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":0}
21:23:31.381 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:23:32.429 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:23:33.475 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:23:34.527 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:23:35.602 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:23:36.748 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:23:37.912 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:23:38.987 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:23:40.041 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:23:41.092 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:23:42.139 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:23:43.206 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:23:44.259 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:23:45.306 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:23:46.355 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:23:47.393 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:23:48.437 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:23:49.495 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:23:50.557 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:23:51.617 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:23:52.685 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:23:53.758 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:23:54.825 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:23:55.891 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:23:56.952 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:23:58.023 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:23:59.082 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:00.138 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:01.213 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:02.271 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:03.340 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:04.413 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:05.485 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:06.566 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:07.644 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:08.712 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:09.774 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:10.841 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:11.908 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:12.970 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:14.030 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:15.095 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:16.156 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:17.223 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:18.292 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:19.361 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:20.430 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:21.486 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:22.547 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:23.614 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:24.677 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:25.755 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:27.021 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:28.322 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:29.398 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:30.464 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:31.525 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":0}
21:24:32.587 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":0}
21:24:33.650 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:34.714 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:35.796 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:36.860 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:37.938 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:38.992 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:40.068 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:41.132 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:42.192 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:43.247 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:44.312 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:45.380 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:46.450 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:47.513 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:48.587 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:49.651 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:50.709 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:51.791 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:52.856 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:53.915 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:54.977 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
21:24:56.042 {"schema_version":"0.1.0-m2","status":"ok","active_sessions":1}
--- end probe ---
end: 2026-04-19 21:24:57 JST
